audiofile,sg_dur,vv_num,sg_dur_norm,order
SP2010_RodolfoR_288_merged,390,5,-0.92,3
SP2010_RodolfoR_312_merged,560,2,11.87,1
SP2010_RodolfoR_312_merged,1460,6,7.21,2
SP2010_RodolfoR_312_merged,1080,6,5.40,3
SP2010_RodolfoR_313_merged,320,1,2.41,1
SP2010_RodolfoR_313_merged,1780,7,4.86,2
SP2010_RodolfoR_313_merged,1570,4,17.38,3
SP2010_RodolfoR_322_merged,200,2,0.04,1
SP2010_RodolfoR_322_merged,730,7,-1.65,2
SP2010_RodolfoR_322_merged,570,3,0.27,3
SP2010_RodolfoR_322_merged,500,4,-0.91,4
SP2010_RodolfoR_322_merged,880,7,0.16,5
SP2010_RodolfoR_322_merged,490,4,-0.35,6
SP2010_RodolfoR_326_merged,400,2,3.39,1
SP2010_RodolfoR_326_merged,2260,7,72.64,2
SP2010_RodolfoR_326_merged,780,7,-1.50,3
SP2010_RodolfoR_326_merged,600,6,-1.39,4
SP2010_RodolfoR_327_merged,2070,3,56.68,1
SP2010_RodolfoR_327_merged,1750,7,31.98,2
SP2010_RodolfoR_331_merged,1000,8,1.07,1
SP2010_RodolfoR_331_merged,620,5,2.73,2
SP2010_RodolfoR_331_merged,1180,7,3.57,3
SP2010_RodolfoR_337_merged,580,4,-0.92,1
SP2010_RodolfoR_337_merged,750,6,21.40,2
SP2010_RodolfoR_337_merged,770,7,5.95,3
SP2010_RodolfoR_337_merged,290,3,1.01,4
SP2010_RodolfoR_337_merged,850,7,1.41,5
SP2010_RodolfoR_341_merged,650,4,0.88,1
SP2010_RodolfoR_341_merged,1520,6,34.21,2
SP2010_RodolfoR_341_merged,1060,6,1.67,3
SP2010_RodolfoR_341_merged,870,6,1.34,4
SP2010_RodolfoR_360_merged,270,3,0.68,1
SP2010_RodolfoR_360_merged,310,3,0.52,2
SP2010_RodolfoR_360_merged,690,4,0.91,3
SP2010_RodolfoR_360_merged,760,6,0.07,4
SP2010_RodolfoR_360_merged,450,3,-1.62,5
SP2010_RodolfoR_360_merged,1760,6,19.71,6
SP2010_RodolfoR_360_merged,470,4,1.54,7
SP2010_RodolfoR_360_merged,910,6,4.32,8
SP2010_RodolfoR_Isolated_1049,410,1,17.00,1
SP2010_RodolfoR_Isolated_1049,900,4,1.43,2
SP2010_RodolfoR_Isolated_1049,1530,8,8.33,3
SP2010_RodolfoR_Isolated_1049,1320,8,-0.14,4
SP2010_RodolfoR_Isolated_1273,610,3,2.60,1
SP2010_RodolfoR_Isolated_1273,630,4,0.81,2
SP2010_RodolfoR_Isolated_1273,670,5,-0.05,3
SP2010_RodolfoR_Isolated_1273,720,5,2.09,4
SP2010_RodolfoR_Isolated_1273,780,5,0.41,5
SP2010_RodolfoR_Isolated_1273,580,4,1.44,6
SP2010_RodolfoR_Isolated_1273,400,3,-0.79,7
SP2010_RodolfoR_Isolated_1907,240,3,-0.47,1
SP2010_RodolfoR_Isolated_1907,740,5,-0.35,2
SP2010_RodolfoR_Isolated_1907,390,2,0.82,3
SP2010_RodolfoR_Isolated_1907,620,5,0.61,4
SP2010_RodolfoR_Isolated_1907,610,6,-0.69,5
SP2010_RodolfoR_Isolated_1907,1240,8,4.42,6
SP2010_RodolfoR_Isolated_1907,600,4,4.73,7
SP2010_RodrigoR_008_merged,2160,6,82.76,1
SP2010_RodrigoR_008_merged,1100,4,6.92,2
SP2010_RodrigoR_008_merged,700,5,7.15,3
SP2010_RodrigoR_010_merged,190,1,3.29,1
SP2010_RodrigoR_010_merged,3250,10,71.85,2
SP2010_RodrigoR_015_merged,2990,9,61.74,1
SP2010_RodrigoR_028_merged,2940,3,94.47,1
SP2010_RodrigoR_028_merged,790,6,1.87,2
SP2010_RodrigoR_030_merged,730,3,4.02,1
SP2010_RodrigoR_030_merged,680,8,8.20,2
SP2010_RodrigoR_030_merged,1210,6,18.05,3
SP2010_RodrigoR_030_merged,790,8,-2.04,4
SP2010_RodrigoR_030_merged,680,6,2.90,5
SP2010_RodrigoR_033_merged,2000,5,78.73,1
SP2010_RodrigoR_033_merged,1230,9,15.07,2
SP2010_RodrigoR_033_merged,1170,10,6.87,3
SP2010_RodrigoR_036_merged,700,5,4.84,1
SP2010_RodrigoR_036_merged,810,5,1.80,2
SP2010_RodrigoR_036_merged,1730,5,42.87,3
SP2010_RodrigoR_036_merged,750,9,5.95,4
SP2010_RodrigoR_036_merged,440,3,3.60,5
SP2010_RodrigoR_045_merged,790,5,-0.75,1
SP2010_RodrigoR_045_merged,810,6,2.41,2
SP2010_RodrigoR_045_merged,1260,9,16.20,3
SP2010_RodrigoR_045_merged,380,4,0.53,4
SP2010_RodrigoR_045_merged,500,4,0.84,5
SP2010_RodrigoR_047_merged,1770,4,21.11,1
SP2010_RodrigoR_047_merged,770,5,22.26,2
SP2010_RodrigoR_047_merged,1010,9,-1.06,3
SP2010_RodrigoR_047_merged,740,4,0.44,4
SP2010_RodrigoR_057_merged,380,2,9.18,1
SP2010_RodrigoR_057_merged,680,6,6.20,2
SP2010_RodrigoR_057_merged,540,5,1.01,3
SP2010_RodrigoR_057_merged,1180,9,8.20,4
SP2010_RodrigoR_057_merged,1520,10,4.30,5
SP2010_RodrigoR_060_merged,230,2,2.50,1
SP2010_RodrigoR_060_merged,580,4,4.74,2
SP2010_RodrigoR_060_merged,720,6,4.26,3
SP2010_RodrigoR_060_merged,1710,5,27.33,4
SP2010_RodrigoR_060_merged,820,7,-0.29,5
SP2010_RodrigoR_063_merged,1550,2,91.40,1
SP2010_RodrigoR_063_merged,830,5,2.87,2
SP2010_RodrigoR_063_merged,770,7,0.76,3
SP2010_RodrigoR_063_merged,300,4,-1.30,4
SP2010_RodrigoR_073_merged,1240,5,13.66,1
SP2010_RodrigoR_073_merged,1020,4,36.24,2
SP2010_RodrigoR_073_merged,1420,9,5.35,3
SP2010_RodrigoR_073_merged,660,8,-1.92,4
SP2010_RodrigoR_073_merged,470,4,0.58,5
SP2010_RodrigoR_101_merged,2800,11,65.38,1
SP2010_RodrigoR_101_merged,540,4,1.11,2
SP2010_RodrigoR_101_merged,640,6,0.60,3
SP2010_RodrigoR_101_merged,690,4,5.60,4
SP2010_RodrigoR_109_merged,2670,8,61.76,1
SP2010_RodrigoR_109_merged,860,5,26.20,2
SP2010_RodrigoR_116_merged,1310,2,80.00,1
SP2010_RodrigoR_116_merged,390,4,-0.53,2
SP2010_RodrigoR_116_merged,610,4,1.61,3
SP2010_RodrigoR_116_merged,2310,12,62.62,4
SP2010_RodrigoR_131_merged,610,5,7.53,1
SP2010_RodrigoR_131_merged,1090,5,30.37,2
SP2010_RodrigoR_131_merged,2600,5,26.63,3
SP2010_RodrigoR_133_merged,3030,3,93.32,1
SP2010_RodrigoR_155_merged,500,5,0.56,1
SP2010_RodrigoR_155_merged,300,3,0.53,2
SP2010_RodrigoR_155_merged,890,9,11.40,3
SP2010_RodrigoR_155_merged,1340,11,8.16,4
SP2010_RodrigoR_155_merged,1730,11,38.07,5
SP2010_RodrigoR_207_merged,750,4,4.93,1
SP2010_RodrigoR_207_merged,1340,9,6.03,2
SP2010_RodrigoR_207_merged,1280,6,26.19,3
SP2010_RodrigoR_207_merged,910,7,4.41,4
SP2010_RodrigoR_207_merged,410,5,0.14,5
SP2010_RodrigoR_221_merged,470,4,-1.40,1
SP2010_RodrigoR_221_merged,430,6,-0.89,2
SP2010_RodrigoR_221_merged,920,6,10.00,3
SP2010_RodrigoR_221_merged,1600,12,-0.44,4
SP2010_RodrigoR_221_merged,690,5,0.35,5
SP2010_RodrigoR_221_merged,360,3,-0.39,6
SP2010_RodrigoR_267_merged,370,1,9.10,1
SP2010_RodrigoR_267_merged,980,4,7.80,2
SP2010_RodrigoR_267_merged,520,4,0.08,3
SP2010_RodrigoR_267_merged,580,6,0.07,4
SP2010_RodrigoR_267_merged,780,7,0.50,5
SP2010_RodrigoR_267_merged,650,4,3.89,6
SP2010_RodrigoR_271_merged,700,6,4.52,1
SP2010_RodrigoR_271_merged,730,6,2.63,2
SP2010_RodrigoR_271_merged,1280,9,2.54,3
SP2010_RodrigoR_271_merged,540,3,8.88,4
SP2010_RodrigoR_271_merged,420,4,-0.26,5
SP2010_RodrigoR_271_merged,410,5,-2.52,6
SP2010_RodrigoR_271_merged,630,7,3.18,7
SP2010_RodrigoR_288_merged,440,4,-0.74,1
SP2010_RodrigoR_288_merged,850,4,11.88,2
SP2010_RodrigoR_288_merged,930,8,1.88,3
SP2010_RodrigoR_288_merged,1480,12,1.12,4
SP2010_RodrigoR_315_merged,280,3,-1.62,1
SP2010_RodrigoR_315_merged,940,8,1.11,2
SP2010_RodrigoR_315_merged,220,3,0.20,3
SP2010_RodrigoR_315_merged,580,5,0.72,4
SP2010_RodrigoR_315_merged,550,4,2.47,5
SP2010_RodrigoR_315_merged,460,4,0.88,6
SP2010_RodrigoR_315_merged,490,6,-2.21,7
SP2010_RodrigoR_319_merged,810,4,6.88,1
SP2010_RodrigoR_319_merged,840,7,1.59,2
SP2010_RodrigoR_319_merged,600,5,1.91,3
SP2010_RodrigoR_319_merged,550,3,0.42,4
SP2010_RodrigoR_319_merged,700,7,0.04,5
SP2010_RodrigoR_319_merged,280,3,-2.41,6
SP2010_RodrigoR_338_merged,290,1,2.50,1
SP2010_RodrigoR_338_merged,1070,11,-1.13,2
SP2010_RodrigoR_338_merged,1430,10,9.50,3
SP2010_RodrigoR_338_merged,620,4,4.26,4
SP2010_RodrigoR_338_merged,770,6,0.12,5
SP2010_RodrigoR_347_merged,870,6,3.34,1
SP2010_RodrigoR_347_merged,1120,7,8.58,2
SP2010_RodrigoR_347_merged,470,3,5.08,3
SP2010_RodrigoR_359_merged,340,2,1.85,1
SP2010_RodrigoR_359_merged,1040,9,4.50,2
SP2010_RodrigoR_359_merged,460,3,2.04,3
SP2010_RodrigoR_359_merged,840,6,4.77,4
SP2010_RodrigoR_359_merged,370,4,-1.57,5
SP2010_RodrigoR_359_merged,440,5,-0.85,6
SP2010_RodrigoR_359_merged,260,4,-3.27,7
SP2010_RodrigoR_360_merged,690,7,1.15,1
SP2010_RodrigoR_360_merged,450,4,1.42,2
SP2010_RodrigoR_360_merged,340,5,-1.63,3
SP2010_RodrigoR_360_merged,710,4,6.57,4
SP2010_RodrigoR_360_merged,270,4,0.20,5
SP2010_RodrigoR_360_merged,570,6,2.73,6
SP2010_RodrigoR_394_merged,750,6,8.73,1
SP2010_RodrigoR_394_merged,350,3,13.40,2
SP2010_RodrigoR_394_merged,960,5,8.00,3
SP2010_RodrigoR_394_merged,690,6,5.95,4
SP2010_RodrigoR_394_merged,410,2,1.48,5
SP2010_RodrigoR_394_merged,500,2,4.20,6
SP2010_RodrigoR_394_merged,490,7,-1.13,7
SP2010_RodrigoR_407_merged,1160,4,19.20,1
SP2010_RodrigoR_407_merged,1530,9,7.46,2
SP2010_RodrigoR_407_merged,640,5,2.77,3
SP2010_RodrigoR_407_merged,450,3,9.67,4
SP2010_RodrigoR_410_merged,690,4,3.04,1
SP2010_RodrigoR_410_merged,360,3,0.40,2
SP2010_RodrigoR_410_merged,1890,7,26.40,3
SP2010_RodrigoR_413_merged,370,5,-0.28,1
SP2010_RodrigoR_413_merged,410,5,-1.13,2
SP2010_RodrigoR_413_merged,1910,9,44.03,3
SP2010_RodrigoR_418_merged,510,4,-0.76,1
SP2010_RodrigoR_418_merged,660,5,2.45,2
SP2010_RodrigoR_418_merged,1090,5,0.78,3
SP2010_RodrigoR_418_merged,1080,8,3.13,4
SP2010_RodrigoR_418_merged,460,5,0.40,5
SP2010_RodrigoR_418_merged,1010,8,1.41,6
SP2010_RodrigoR_436_merged,290,1,3.51,1
SP2010_RodrigoR_436_merged,1030,7,2.08,2
SP2010_RodrigoR_436_merged,1210,7,3.69,3
SP2010_RodrigoR_436_merged,910,7,4.73,4
SP2010_RodrigoR_454_merged,640,4,2.04,1
SP2010_RodrigoR_454_merged,350,4,-1.88,2
SP2010_RodrigoR_454_merged,1260,9,8.63,3
SP2010_RodrigoR_454_merged,710,3,13.83,4
SP2010_RodrigoR_454_merged,720,6,8.22,5
SP2010_RodrigoR_454_merged,550,4,7.53,6
SP2010_RodrigoR_454_merged,620,6,2.73,7
SP2010_RodrigoR_Isolated_0611,810,4,6.37,1
SP2010_RodrigoR_Isolated_0611,400,4,-1.95,2
SP2010_RodrigoR_Isolated_0611,570,7,1.21,3
SP2010_RodrigoR_Isolated_0611,2100,12,9.52,4
SP2010_RodrigoR_Isolated_1486,350,2,3.84,1
SP2010_RodrigoR_Isolated_1486,1270,5,20.76,2
SP2010_RodrigoR_Isolated_1486,1230,4,30.20,3
SP2010_RodrigoR_Isolated_1486,590,4,0.34,4
SP2010_RodrigoR_Isolated_1486,610,4,-2.39,5
SP2010_RomuloS_005_merged,1190,4,8.87,1
SP2010_RomuloS_005_merged,960,5,0.20,2
SP2010_RomuloS_005_merged,870,5,4.99,3
SP2010_RomuloS_005_merged,280,4,0.20,4
SP2010_RomuloS_019_merged,360,3,0.17,1
SP2010_RomuloS_019_merged,970,7,4.79,2
SP2010_RomuloS_019_merged,750,5,4.38,3
SP2010_RomuloS_019_merged,1000,7,2.55,4
SP2010_RomuloS_019_merged,700,5,0.41,5
SP2010_RomuloS_034_merged,250,1,8.58,1
SP2010_RomuloS_034_merged,1540,7,30.67,2
SP2010_RomuloS_034_merged,1780,14,0.04,3
SP2010_RomuloS_034_merged,490,6,-1.48,4
SP2010_RomuloS_034_merged,280,5,-2.44,5
SP2010_RomuloS_060_merged,1370,1,67.53,1
SP2010_RomuloS_060_merged,1270,9,-0.86,2
SP2010_RomuloS_060_merged,570,4,1.39,3
SP2010_RomuloS_069_merged,380,1,15.42,1
SP2010_RomuloS_069_merged,1610,11,0.88,2
SP2010_RomuloS_069_merged,830,9,-1.99,3
SP2010_RomuloS_069_merged,710,4,3.97,4
SP2010_RomuloS_069_merged,390,3,2.09,5
SP2010_RomuloS_069_merged,480,4,-0.31,6
SP2010_RomuloS_076_merged,260,1,3.33,1
SP2010_RomuloS_076_merged,800,5,0.90,2
SP2010_RomuloS_076_merged,890,6,-0.48,3
SP2010_RomuloS_076_merged,250,2,0.40,4
SP2010_RomuloS_076_merged,570,6,-1.93,5
SP2010_RomuloS_076_merged,710,6,3.86,6
SP2010_RomuloS_076_merged,1060,10,5.53,7
SP2010_RomuloS_077_merged,1550,7,29.24,1
SP2010_RomuloS_077_merged,980,8,-0.16,2
SP2010_RomuloS_077_merged,710,4,1.72,3
SP2010_RomuloS_077_merged,1060,8,-1.20,4
SP2010_RomuloS_104_merged,770,5,2.81,1
SP2010_RomuloS_104_merged,980,6,1.68,2
SP2010_RomuloS_104_merged,780,7,-1.14,3
SP2010_RomuloS_104_merged,480,5,-0.47,4
SP2010_RomuloS_104_merged,540,4,0.86,5
SP2010_RomuloS_104_merged,560,5,0.85,6
SP2010_RomuloS_109_merged,260,1,8.40,1
SP2010_RomuloS_109_merged,960,6,-0.19,2
SP2010_RomuloS_109_merged,850,4,7.40,3
SP2010_RomuloS_109_merged,1510,9,9.08,4
SP2010_RomuloS_109_merged,880,7,0.96,5
SP2010_RomuloS_109_merged,490,4,-1.11,6
SP2010_RomuloS_188_merged,580,3,-0.43,1
SP2010_RomuloS_188_merged,980,7,-0.71,2
SP2010_RomuloS_188_merged,930,7,-0.38,3
SP2010_RomuloS_188_merged,580,5,2.29,4
SP2010_RomuloS_188_merged,1040,10,-1.18,5
SP2010_RomuloS_189_merged,160,2,-0.89,1
SP2010_RomuloS_189_merged,420,3,3.33,2
SP2010_RomuloS_189_merged,1080,9,1.52,3
SP2010_RomuloS_189_merged,1350,8,19.75,4
SP2010_RomuloS_189_merged,350,3,-1.22,5
SP2010_RomuloS_206_merged,1300,7,19.80,1
SP2010_RomuloS_206_merged,1130,3,20.77,2
SP2010_RomuloS_210_merged,400,1,3.62,1
SP2010_RomuloS_210_merged,860,4,14.29,2
SP2010_RomuloS_210_merged,1460,9,2.15,3
SP2010_RomuloS_210_merged,1710,9,2.60,4
SP2010_RomuloS_221_merged,770,4,7.45,1
SP2010_RomuloS_221_merged,1570,11,0.36,2
SP2010_RomuloS_221_merged,420,3,-1.01,3
SP2010_RomuloS_221_merged,830,5,4.00,4
SP2010_RomuloS_225_merged,520,3,3.51,1
SP2010_RomuloS_225_merged,830,4,1.11,2
SP2010_RomuloS_225_merged,1230,10,4.07,3
SP2010_RomuloS_225_merged,520,3,3.99,4
SP2010_RomuloS_235_merged,720,6,-0.94,1
SP2010_RomuloS_235_merged,750,5,2.74,2
SP2010_RomuloS_235_merged,1280,11,-0.40,3
SP2010_RomuloS_235_merged,1100,7,16.02,4
SP2010_RomuloS_235_merged,470,5,-0.28,5
SP2010_RomuloS_235_merged,890,7,0.93,6
SP2010_RomuloS_248_merged,170,1,4.37,1
SP2010_RomuloS_248_merged,1960,9,5.95,2
SP2010_RomuloS_248_merged,1260,7,6.68,3
SP2010_RomuloS_248_merged,770,4,-0.39,4
SP2010_RomuloS_248_merged,540,5,-0.71,5
SP2010_RomuloS_265_merged,1290,4,51.53,1
SP2010_RomuloS_265_merged,1290,7,29.63,2
SP2010_RomuloS_265_merged,560,7,5.53,3
SP2010_RomuloS_268_merged,670,4,1.14,1
SP2010_RomuloS_268_merged,760,5,-0.71,2
SP2010_RomuloS_268_merged,770,5,2.98,3
SP2010_RomuloS_268_merged,600,5,1.52,4
SP2010_RomuloS_268_merged,800,6,1.74,5
SP2010_RomuloS_286_merged,880,2,30.73,1
SP2010_RomuloS_286_merged,1590,6,36.20,2
SP2010_RomuloS_286_merged,1010,4,26.20,3
SP2010_RomuloS_300_merged,1460,1,72.26,1
SP2010_RomuloS_300_merged,1470,8,23.22,2
SP2010_RomuloS_300_merged,890,5,1.94,3
SP2010_RomuloS_341_merged,1020,9,-0.38,1
SP2010_RomuloS_341_merged,820,5,-0.60,2
SP2010_RomuloS_341_merged,1280,9,2.70,3
SP2010_RomuloS_341_merged,1490,6,2.64,4
SP2010_RomuloS_352_merged,1750,5,38.62,1
SP2010_RomuloS_352_merged,1600,5,38.73,2
SP2010_RomuloS_352_merged,790,5,0.88,3
SP2010_RomuloS_352_merged,480,4,0.20,4
SP2010_RomuloS_366_merged,320,3,-1.62,1
SP2010_RomuloS_366_merged,750,4,4.84,2
SP2010_RomuloS_366_merged,860,4,15.52,3
SP2010_RomuloS_366_merged,1310,8,-0.16,4
SP2010_RomuloS_366_merged,540,5,-0.08,5
SP2010_RomuloS_368_merged,250,1,6.82,1
SP2010_RomuloS_368_merged,1650,5,18.63,2
SP2010_RomuloS_368_merged,690,6,-1.41,3
SP2010_RomuloS_368_merged,970,10,-1.08,4
SP2010_RomuloS_380_merged,590,2,4.95,1
SP2010_RomuloS_380_merged,660,4,2.74,2
SP2010_RomuloS_380_merged,2080,13,2.06,3
SP2010_RomuloS_380_merged,640,6,-1.95,4
SP2010_RomuloS_380_merged,520,5,-2.30,5
SP2010_RomuloS_382_merged,260,2,-1.30,1
SP2010_RomuloS_382_merged,910,5,2.48,2
SP2010_RomuloS_382_merged,600,3,0.16,3
SP2010_RomuloS_382_merged,1090,8,1.22,4
SP2010_RomuloS_382_merged,590,4,0.53,5
SP2010_RomuloS_408_merged,820,5,-0.27,1
SP2010_RomuloS_408_merged,970,7,0.76,2
SP2010_RomuloS_408_merged,560,5,4.87,3
SP2010_RomuloS_408_merged,300,2,3.27,4
SP2010_RomuloS_408_merged,1310,7,17.29,5
SP2010_RomuloS_417_merged,230,1,1.78,1
SP2010_RomuloS_417_merged,840,2,6.03,2
SP2010_RomuloS_417_merged,1680,5,14.31,3
SP2010_RomuloS_417_merged,740,4,3.40,4
SP2010_RomuloS_422_merged,910,2,20.48,1
SP2010_RomuloS_422_merged,1850,4,23.73,2
SP2010_RomuloS_422_merged,1180,7,0.53,3
SP2010_RomuloS_422_merged,360,3,3.53,4
SP2010_RomuloS_427_merged,300,3,0.92,1
SP2010_RomuloS_427_merged,620,4,5.04,2
SP2010_RomuloS_427_merged,1320,5,8.55,3
SP2010_RomuloS_427_merged,1460,5,13.32,4
SP2010_RomuloS_427_merged,680,4,3.94,5
SP2010_RomuloS_427_merged,250,2,1.54,6
SP2010_RomuloS_430_merged,150,1,0.47,1
SP2010_RomuloS_430_merged,770,5,-0.16,2
SP2010_RomuloS_430_merged,740,4,4.27,3
SP2010_RomuloS_430_merged,1800,15,-0.91,4
SP2010_RomuloS_430_merged,1000,7,6.18,5
SP2010_RomuloS_439_merged,800,9,-2.22,1
SP2010_RomuloS_439_merged,460,5,-1.15,2
SP2010_RomuloS_439_merged,910,8,7.45,3
SP2010_RomuloS_439_merged,540,6,-0.66,4
SP2010_RomuloS_439_merged,1020,8,5.81,5
SP2010_RomuloS_439_merged,690,4,6.47,6
SP2010_RomuloS_463_merged,350,1,4.85,1
SP2010_RomuloS_463_merged,750,5,-1.59,2
SP2010_RomuloS_463_merged,810,7,-0.71,3
SP2010_RomuloS_463_merged,380,3,0.15,4
SP2010_RomuloS_463_merged,1110,7,4.00,5
SP2010_RomuloS_475_merged,660,1,22.24,1
SP2010_RomuloS_475_merged,550,5,2.91,2
SP2010_RomuloS_475_merged,1350,10,2.87,3
SP2010_RomuloS_475_merged,810,6,3.88,4
SP2010_RomuloS_475_merged,570,4,1.79,5
SP2010_RomuloS_489_merged,1330,7,8.70,1
SP2010_RomuloS_489_merged,1010,3,12.49,2
SP2010_RomuloS_489_merged,430,5,-0.35,3
SP2010_RomuloS_489_merged,420,4,-0.50,4
SP2010_RomuloS_489_merged,330,3,-0.69,5
SP2010_RomuloS_491_merged,460,1,11.42,1
SP2010_RomuloS_491_merged,1660,8,25.36,2
SP2010_RomuloS_491_merged,700,5,0.10,3
SP2010_RomuloS_Isolated_0894,110,1,1.21,1
SP2010_RomuloS_Isolated_0894,1120,6,1.92,2
SP2010_RomuloS_Isolated_0894,550,3,3.32,3
SP2010_RomuloS_Isolated_0894,1700,8,12.89,4
SP2010_RuthC_013_merged,950,2,18.10,1
SP2010_RuthC_013_merged,1450,2,33.40,2
SP2010_RuthC_013_merged,1870,8,14.37,3
SP2010_RuthC_029_merged,380,1,8.05,1
SP2010_RuthC_029_merged,1130,4,14.54,2
SP2010_RuthC_029_merged,1230,6,11.64,3
SP2010_RuthC_029_merged,360,2,12.79,4
SP2010_RuthC_041_merged,950,5,2.00,1
SP2010_RuthC_041_merged,1260,5,21.21,2
SP2010_RuthC_041_merged,730,5,-0.28,3
SP2010_RuthC_041_merged,1150,7,2.44,4
SP2010_RuthC_061_merged,910,1,59.23,1
SP2010_RuthC_061_merged,1680,11,5.14,2
SP2010_RuthC_077_merged,2180,9,27.63,1
SP2010_RuthC_085_merged,320,1,1.29,1
SP2010_RuthC_085_merged,1650,8,30.87,2
SP2010_RuthC_085_merged,2210,7,27.51,3
SP2010_RuthC_085_merged,300,3,-0.75,4
SP2010_RuthC_089_merged,2180,1,110.16,1
SP2010_RuthC_089_merged,1960,13,3.67,2
SP2010_RuthC_106_merged,1770,3,18.05,1
SP2010_RuthC_114_merged,630,2,16.73,1
SP2010_RuthC_114_merged,890,3,19.53,2
SP2010_RuthC_114_merged,1200,6,4.23,3
SP2010_RuthC_114_merged,460,3,1.16,4
SP2010_RuthC_116_merged,310,2,0.12,1
SP2010_RuthC_116_merged,900,6,-0.47,2
SP2010_RuthC_116_merged,1300,8,7.25,3
SP2010_RuthC_116_merged,870,3,3.38,4
SP2010_RuthC_116_merged,480,2,3.48,5
SP2010_RuthC_120_merged,1010,6,5.52,1
SP2010_RuthC_120_merged,2260,6,58.87,2
SP2010_RuthC_139_merged,720,4,-0.03,1
SP2010_RuthC_139_merged,4000,8,63.40,2
SP2010_RuthC_139_merged,560,3,-0.18,3
SP2010_RuthC_146_merged,1290,2,28.84,1
SP2010_RuthC_146_merged,850,4,17.49,2
SP2010_RuthC_146_merged,1220,5,3.00,3
SP2010_RuthC_150_merged,1760,1,88.05,1
SP2010_RuthC_150_merged,1450,7,20.00,2
SP2010_RuthC_150_merged,1500,9,15.04,3
SP2010_RuthC_163_merged,1530,2,46.22,1
SP2010_RuthC_163_merged,2730,11,10.35,2
SP2010_RuthC_174_merged,1400,1,49.50,1
SP2010_RuthC_174_merged,1220,8,4.80,2
SP2010_RuthC_174_merged,810,7,0.67,3
SP2010_RuthC_210_merged,2770,10,98.20,1
SP2010_RuthC_210_merged,1220,6,4.01,2
SP2010_RuthC_232_merged,2560,9,70.41,1
SP2010_RuthC_252_merged,390,2,2.37,1
SP2010_RuthC_252_merged,900,5,-2.04,2
SP2010_RuthC_252_merged,470,5,-1.74,3
SP2010_RuthC_252_merged,1800,12,1.41,4
SP2010_RuthC_265_merged,310,1,5.76,1
SP2010_RuthC_265_merged,1520,2,55.31,2
SP2010_RuthC_265_merged,1320,9,6.32,3
SP2010_RuthC_279_merged,2240,6,31.49,1
SP2010_RuthC_283_merged,1470,1,59.76,1
SP2010_RuthC_283_merged,1490,8,2.76,2
SP2010_RuthC_283_merged,800,5,1.83,3
SP2010_RuthC_283_merged,420,3,0.04,4
SP2010_RuthC_306_merged,210,1,0.86,1
SP2010_RuthC_306_merged,640,3,1.45,2
SP2010_RuthC_306_merged,1170,5,4.44,3
SP2010_RuthC_306_merged,1170,4,10.94,4
SP2010_RuthC_306_merged,1210,4,5.28,5
SP2010_RuthC_320_merged,1670,6,32.17,1
SP2010_RuthC_320_merged,1190,8,-1.41,2
SP2010_RuthC_320_merged,890,7,1.99,3
SP2010_RuthC_320_merged,530,5,6.55,4
SP2010_RuthC_325_merged,190,1,4.58,1
SP2010_RuthC_325_merged,1860,4,31.37,2
SP2010_RuthC_325_merged,2340,8,8.72,3
SP2010_RuthC_330_merged,590,1,14.55,1
SP2010_RuthC_330_merged,950,5,4.60,2
SP2010_RuthC_330_merged,1940,13,1.51,3
SP2010_RuthC_331_merged,170,2,0.87,1
SP2010_RuthC_331_merged,680,5,4.10,2
SP2010_RuthC_331_merged,1650,7,14.38,3
SP2010_RuthC_331_merged,1550,6,2.16,4
SP2010_RuthC_331_merged,370,2,0.46,5
SP2010_RuthC_370_merged,400,1,16.47,1
SP2010_RuthC_370_merged,2240,12,20.41,2
SP2010_RuthC_370_merged,530,3,-0.16,3
SP2010_RuthC_374_merged,210,1,2.46,1
SP2010_RuthC_374_merged,620,5,-0.52,2
SP2010_RuthC_374_merged,1110,6,13.53,3
SP2010_RuthC_374_merged,960,6,1.19,4
SP2010_RuthC_374_merged,1160,9,5.53,5
SP2010_RuthC_382_merged,390,1,6.88,1
SP2010_RuthC_382_merged,590,2,6.69,2
SP2010_RuthC_382_merged,1930,12,2.85,3
SP2010_RuthC_382_merged,420,3,0.45,4
SP2010_RuthC_387_merged,260,2,-0.55,1
SP2010_RuthC_387_merged,1150,6,7.00,2
SP2010_RuthC_387_merged,1370,6,12.10,3
SP2010_RuthC_428_merged,290,2,-0.08,1
SP2010_RuthC_428_merged,770,5,0.97,2
SP2010_RuthC_428_merged,600,4,1.52,3
SP2010_RuthC_428_merged,1530,7,9.35,4
SP2010_RuthC_431_merged,750,5,1.01,1
SP2010_RuthC_431_merged,1650,7,15.55,2
SP2010_RuthC_431_merged,1190,7,9.63,3
SP2010_RuthC_Isolated_0445,1310,5,9.51,1
SP2010_RuthC_Isolated_0445,1780,7,8.30,2
SP2010_SandroS_001_merged,160,3,-1.49,1
SP2010_SandroS_001_merged,1250,5,21.73,2
SP2010_SandroS_001_merged,1410,8,17.64,3
SP2010_SandroS_001_merged,1130,7,3.89,4
SP2010_SandroS_001_merged,510,5,-1.86,5
SP2010_SandroS_008_merged,940,5,3.05,1
SP2010_SandroS_008_merged,1170,4,21.00,2
SP2010_SandroS_008_merged,1000,7,0.33,3
SP2010_SandroS_008_merged,990,6,0.45,4
